evidence_id,assessment_id,farm_id,region,farm_centroid_lat,farm_centroid_lon,photo_lat,photo_lon,distance_to_centroid_km,capture_timestamp,upload_timestamp,time_delta_seconds,perceptual_dhash,evidence_classification,is_anomaly,anomaly_type
95e72e5c-dd95-5fca-b808-96a9ea896ca5,40d658eb-2eba-5215-9b56-843e01650e8c,2433cd43-92d9-530e-967e-a7e81d83bcbf,Central Highlands,-1.261795,36.672698,-1.254391,36.672082,0.8247,2026-07-19T18:56:55.466764+00:00,2026-07-19T20:39:55.466764+00:00,6180.0,e11b04ede8c9d6ff,B,0,clean
3d271cc0-90bf-589a-b9a5-62da95167668,4a7e5ab6-3f2d-5556-91d2-bcadc8027576,0743abea-9ee6-5380-9b77-b7a24b6523c5,Eastern Semi-Arid,-0.112809,37.684067,-0.110106,37.685683,0.3495,2026-08-12T01:56:55.466764+00:00,2026-08-12T03:06:55.466764+00:00,4200.0,ee7c85c837165070,C,0,clean
236c9379-1e67-5299-9a86-bf4fd0738bf5,675d9d03-80dc-52b4-8ec8-8efe783b0a16,4ae36f3e-0533-58b8-b566-bb277f022c75,Coastal Lowlands,-3.676473,39.386223,-3.67409,39.383233,0.4244,2026-06-24T11:56:55.466764+00:00,2026-06-24T13:47:55.466764+00:00,6660.0,210833be845c3f85,B,0,clean
f3b2a9ad-720f-5a97-8406-cead3ac45d7f,6db16390-f6ca-50bc-b478-7f9aa4384edb,7af32a6e-405d-5a69-93b0-ff5774ac71ab,Central Highlands,-0.606947,37.133672,-0.603332,37.136523,0.5111,2026-08-07T03:56:55.466764+00:00,2026-08-07T05:25:55.466764+00:00,5340.0,d78c6e8a58602c40,B,0,clean
6c7a0ec3-0983-5868-8256-391391a2ead3,22e3f85e-4e78-5f36-b493-25c34c423cee,343f8120-2d77-58f9-9d8d-50b2dcd79b6c,Rift Valley,0.851622,35.630583,0.850261,35.632274,0.241,2026-06-27T11:56:55.466764+00:00,2026-06-27T13:41:55.466764+00:00,6300.0,a51839528558ed5d,B,0,clean
c3156617-6034-576f-bbb0-ce0ee04f23b5,b9e11187-c47f-5ed7-929b-182df0cb998a,8310e16f-8f7c-50a0-ac11-fa4b4c17437e,Rift Valley,-0.293627,35.253625,-0.292907,35.250032,0.4068,2026-07-02T15:56:55.466764+00:00,2026-07-02T16:02:55.466764+00:00,360.0,213a85780e4b19fd,C,0,clean
162f7d2f-c715-5878-874d-b15d8abd8081,93b3065f-01fd-51c5-9f11-bbb8af5acad4,79221b52-2669-5631-810e-68ef3fe3b42b,Central Highlands,-0.080981,37.546742,-0.082704,37.54906,0.3205,2026-08-10T12:56:55.466764+00:00,2026-08-10T11:34:55.466764+00:00,-4920.0,38043f89d549076d,B,1,timestamp_monotonicity_violation
56b29ca8-dd41-545a-8a4a-381accd9b338,4c3a2884-d3a6-50f0-bf19-82297711ff92,d829d6f2-c21e-529f-80bb-8a33765065f7,Coastal Lowlands,-2.310007,39.124727,-2.312478,39.124648,0.2744,2026-08-16T08:56:55.466764+00:00,2026-08-16T10:01:55.466764+00:00,3900.0,b7b543844c823c4a,A,0,clean
89bcdcf0-f24d-5f83-86c6-43c65b647abb,4812622e-2b55-519f-9901-dac41a8b41aa,c77cc8bb-6564-5b3f-927a-ef0bd0a437a7,Eastern Semi-Arid,-2.20777,38.655304,-2.206308,38.655348,0.1624,2026-07-30T01:56:55.466764+00:00,2026-07-30T02:40:55.466764+00:00,2640.0,7cae3e7017021e4a,A,0,clean
55e0cc86-a725-59b1-b746-88a9c5f03850,79b749d8-b692-572f-93bd-11f8f61b8cf0,386ef9b2-b588-5480-836d-0f0ece223005,Rift Valley,0.463353,35.373678,0.463693,35.364628,1.0052,2026-07-26T10:56:55.466764+00:00,2026-07-26T12:41:55.466764+00:00,6300.0,6df1b7ddfda5c0d2,INVALID,1,invalid_classification_tier
076ea860-54d8-53fa-9eb8-c17428589eb5,6ed43cb1-2978-52c7-a4e4-7c3eb82a3953,bc5cb581-38a9-5aa8-a811-9c557c866c97,Coastal Lowlands,-4.058308,39.315598,-4.058921,39.316026,0.083,2026-07-09T23:56:55.466764+00:00,2026-07-10T01:18:55.466764+00:00,4920.0,71ec90107940dbe3,B,0,clean
5b876a28-533f-5e23-982a-5db75f148090,947ca5cd-a474-5a1e-8f4e-15bea0ea5d70,fb17c044-109e-58c7-a050-47bd217a430c,Eastern Semi-Arid,-1.687272,38.781813,-1.682555,38.781623,0.5241,2026-07-29T17:56:55.466764+00:00,2026-07-29T18:31:55.466764+00:00,2100.0,febe9b6f50886930,A,0,clean
369d6f47-0d55-515a-91b2-95b55837c6c1,efeed262-299e-5de8-a7bd-6c749e672803,ed2adc50-df1b-5545-9c06-7cb6e4e32dde,Rift Valley,-0.025161,35.619662,-0.028471,35.617949,0.4138,2026-07-13T23:56:55.466764+00:00,2026-07-14T00:42:55.466764+00:00,2760.0,1f4a94d89a563d67,C,0,clean
f7206db3-491d-50bb-a92f-7d138e88cfc3,5df2f508-d6ed-5969-8e9a-94075eaa4aa3,409d6199-7dda-509e-9979-3cb67ae3c690,Rift Valley,0.876621,35.457168,0.872828,35.460964,0.5957,2026-08-12T12:56:55.466764+00:00,2026-08-12T13:12:55.466764+00:00,960.0,a3119e91ae38f6a4,A,0,clean
e73ce5a3-1a7a-548c-b0e0-4e0f2b0e0a76,1c3f0276-4d3a-5cb6-b9af-3b0819d92e58,9b487a94-8fe8-5330-a110-820392d6e9bf,Western Kenya,0.755246,34.754604,0.75337,34.751829,0.3719,2026-07-27T15:56:55.466764+00:00,2026-07-27T16:37:55.466764+00:00,2460.0,2ce3d11b621ca389,D,0,clean
82904852-5d06-5685-b9ea-8483c308fe50,169323f4-3c16-5695-a1b0-3768c7615b80,701d7788-25cd-56da-946f-898f86384c8e,Central Highlands,-0.60076,37.328445,-0.601377,37.326204,0.258,2026-07-12T16:56:55.466764+00:00,2026-07-12T17:07:55.466764+00:00,660.0,36e5b2e50b857dde,C,0,clean
ce692145-72be-5d93-8819-d7792b99e452,508b831a-6831-5336-9159-b0acb93a9a4e,53c3679f-f17c-5d3c-9e2f-cde2dc0eba96,Coastal Lowlands,-3.861823,40.493038,-3.864012,40.488578,0.5515,2026-08-10T12:56:55.466764+00:00,2026-08-10T13:24:55.466764+00:00,1680.0,7f1fa9babac2aa12,B,0,clean
0e0121e5-8a97-5f8f-87ed-0d5b7ff86b74,3fc04c54-283c-53bb-b793-9b8f4ad9a6f3,7f1e9fe3-9cb3-5b6a-8927-b5e2678d1ce5,Western Kenya,-0.25338,34.763175,-0.251727,34.768052,0.5716,2026-08-10T00:56:55.466764+00:00,2026-08-10T02:47:55.466764+00:00,6660.0,802f76edfcc070b0,B,0,clean
249b6425-f8fc-52e0-bf9b-cbe2ccc0ef61,f0598f25-08d8-5901-8bbd-1262ea30b8ef,eca310a3-ff29-5a55-b339-552827e73cff,Eastern Semi-Arid,-0.868349,37.706081,-0.863313,37.705245,0.5666,2026-07-20T08:56:55.466764+00:00,2026-07-20T09:34:55.466764+00:00,2280.0,6652a1f1e6e11f8b,C,0,clean
a3151f75-16c4-5629-85c8-62999ca65470,4761f192-a4cc-5d5a-a1ab-fa1be8c5dfaa,52fb5962-7e69-5f84-8f75-a122466a9f72,Rift Valley,-0.100639,36.171156,-0.103089,36.174576,0.467,2026-07-31T03:56:55.466764+00:00,2026-07-31T05:18:55.466764+00:00,4920.0,035cef82e867abf5,A,0,clean
b7b57267-2f0b-51c0-9fe7-d2b7eaf2cc9d,81a4c727-c1da-5317-a2ea-d4c17545b036,c3bb0794-91bc-5f6b-9b90-bcc50fdd1f47,Coastal Lowlands,-4.068181,40.243367,-4.074811,40.24179,0.7565,2026-08-11T19:56:55.466764+00:00,2026-08-11T20:13:55.466764+00:00,1020.0,82bca878fbfb610b,B,0,clean
41108f64-86b8-545a-8cbf-3c28c5eb95b3,8edf6cec-1655-539f-af7d-7683ec916590,29f37c17-16ac-5079-a9ae-3970177f8b20,Eastern Semi-Arid,-2.394976,37.306979,-2.393481,37.309273,0.304,2026-07-03T08:56:55.466764+00:00,2026-07-03T10:11:55.466764+00:00,4500.0,02384bd51f6baaef,C,0,clean
7d05b2de-885f-5d8c-8829-7d305ea48bff,828c4169-9bc0-5107-9135-70bbfefd9fb0,6960b77e-0394-521a-8c25-0b1a43186619,Western Kenya,0.306836,34.107538,0.307542,34.110514,0.3395,2026-07-29T03:56:55.466764+00:00,2026-07-29T04:41:55.466764+00:00,2700.0,8dc216cdc93cc77e,C,0,clean
2e6d6a6d-0ff9-5c20-b267-6ac3e0f09b71,e3742f3a-d7c6-52ac-89a9-96e706528e05,e394806b-9d7e-5f4f-8c03-130c46466537,Eastern Semi-Arid,-2.046189,37.408938,-2.050494,37.407107,0.5192,2026-07-01T01:56:55.466764+00:00,2026-07-01T03:03:55.466764+00:00,4020.0,dd60fed426ab8d12,D,0,clean
e45042b1-db25-571b-b8f3-8b19c093c894,510d0bcb-881d-58f6-a24a-8383169b3fb4,4b4e29ab-c1fa-542f-8122-f41af7e816bf,Western Kenya,0.864862,34.594364,0.867727,34.594437,0.3181,2026-06-28T05:56:55.466764+00:00,2026-06-28T06:46:55.466764+00:00,3000.0,acd1a0f55ca36eb5,B,0,clean
15737f34-4c17-5eb5-9bb0-8cacb0a0e769,6ef47461-c1f7-57ba-8995-b0ceeb02fdbe,7880f6d1-1da2-5113-b657-8b307ac062d7,Coastal Lowlands,-3.558178,39.497465,-3.548562,39.502135,1.1866,2026-08-10T15:56:55.466764+00:00,2026-08-10T17:44:55.466764+00:00,6480.0,15b5e65e629a68a2,A,0,clean
0a89a3f2-3303-5609-9398-00ca94afd689,81c375f9-dbd7-5b18-a4ae-5b2744b5a1cb,0b3270d4-ab2e-53aa-8cc0-87b431863abd,Coastal Lowlands,-3.500854,38.765945,-3.495786,38.768975,0.6554,2026-06-28T10:56:55.466764+00:00,2026-06-28T12:01:55.466764+00:00,3900.0,70d4aaf0a1c6d5c3,A,0,clean
5af0e485-8065-54f0-832d-3a911f758dca,0b489f3d-8ff3-58be-be30-9624915582cc,6b137c83-94d9-5d48-9e30-89bda24c077b,Central Highlands,-0.465841,37.631712,-0.468381,37.632564,0.2974,2026-06-27T15:56:55.466764+00:00,2026-06-27T16:02:55.466764+00:00,360.0,a71b5d44e5d460fb,A,0,clean
1be9d8f2-f6bf-5d0e-888c-5215955650b9,f3c00f8c-d872-5745-a152-fc6ee5223b7a,4f5afacc-3ec4-5c96-b228-2507aade08c1,Western Kenya,0.270367,34.892512,0.270851,34.894492,0.2262,2026-08-05T08:56:55.466764+00:00,2026-08-05T10:01:55.466764+00:00,3900.0,e7fa6588431a9f3e,B,0,clean
9574bfb4-45af-55d0-b0cd-b3489a11871b,7ae53505-6bc1-5426-854b-cc142eb7618b,c69f40fc-e355-5bfe-b083-52a506926ac1,Rift Valley,0.933605,35.000253,0.931498,34.998599,0.2973,2026-07-01T14:56:55.466764+00:00,2026-07-01T16:50:55.466764+00:00,6840.0,4eee4fb7900a6c1e,A,0,clean
19cc9666-9df0-5894-93ec-2ff7095580d0,d11e0b47-4793-5ccb-abe1-5c22d85d933b,92d12425-b5f3-5636-aa25-40f8e01e957c,Coastal Lowlands,-3.044295,38.835556,-3.042717,38.829668,0.6766,2026-08-05T03:56:55.466764+00:00,2026-08-05T05:19:55.466764+00:00,4980.0,51d11a086bd302d5,A,0,clean
b6fbfd37-9c8a-5d96-8ce0-253df6c60652,809f9cb9-cb4b-5b3f-be6d-b0705488d85d,940f2504-f461-5500-8686-264d5b954feb,Coastal Lowlands,-2.182771,39.956249,-2.186759,39.956688,0.4453,2026-07-03T17:56:55.466764+00:00,2026-07-03T19:38:55.466764+00:00,6120.0,67a84d59579905bd,B,0,clean
8b0f20ea-f932-5668-9174-78608bd538fa,4da335bf-6757-553e-ab81-c7c97d2ad169,4b311b83-2b71-5068-9402-b9552ba216f6,Central Highlands,-1.175152,36.867962,-1.18074,36.866435,0.643,2026-06-26T19:56:55.466764+00:00,2026-06-26T20:22:55.466764+00:00,1560.0,a111b5b09f68b8a7,C,0,clean
6b367c22-94be-57de-87e5-4af63f1b6973,17dd81f7-9583-5988-98dc-d46229ca6c5e,eff05dec-860f-5967-8213-7426bebda5bc,Western Kenya,0.101565,34.283859,0.102895,34.28303,0.174,2026-07-04T14:56:55.466764+00:00,2026-07-04T16:37:55.466764+00:00,6060.0,80427bd2edaf7431,A,0,clean
d2c260ce-0173-51f9-a3fb-784ebe6a40c8,9df20c70-ac73-501b-b924-5f943f58efd7,b3c5075b-51d5-54d5-a133-18c884dfac15,Rift Valley,0.326877,36.005334,0.328706,36.003747,0.2687,2026-08-13T03:56:55.466764+00:00,2026-08-13T05:36:55.466764+00:00,6000.0,451fcb029fc1ba17,B,0,clean
d9dcd104-2269-5ea3-8c7c-cce574293c03,8c8d8ae1-c2ab-5a04-b48d-1bfb403a5a10,2ed5fb90-db79-5883-b51c-7bb24d1e7889,Eastern Semi-Arid,-0.35965,38.221059,-0.363949,38.223384,0.5426,2026-06-25T14:56:55.466764+00:00,2026-06-25T16:07:55.466764+00:00,4260.0,ca07cc0dac470d53,C,0,clean
5175bbba-bb5b-5cd2-a22e-e038fdf62f16,f14de7b6-4a55-54d8-8af1-4537f1af747f,ba68fa7f-5f35-5011-a91d-045282c8b8bf,Central Highlands,-0.677949,36.898639,-0.679125,36.899742,0.179,2026-06-26T11:56:55.466764+00:00,2026-06-26T12:09:55.466764+00:00,780.0,63069d900e820e4a,C,0,clean
30c7de0d-b146-5675-9e56-3f391c54bee3,6a044a08-cf1e-592f-bb3c-5477ef4659ee,a8e03211-57e0-5cfc-a5d0-78793c47da7c,Central Highlands,-0.534584,37.641122,-0.532371,37.645848,0.5793,2026-07-13T12:56:55.466764+00:00,2026-07-13T14:27:55.466764+00:00,5460.0,64e518f0ef7bc360,B,0,clean
345f8d07-e510-5fd5-b619-bf1bedfba399,b82b24f8-930d-5b48-9e1b-45d6deebf798,a3605e14-9d9e-5c94-9838-cf10bbf1b185,Western Kenya,1.142631,35.192264,1.142583,35.1932,0.1041,2026-07-02T14:56:55.466764+00:00,2026-07-02T15:11:55.466764+00:00,900.0,8b9b50fb3d34a6ce,C,0,clean
7195d70c-bb5c-52cd-a563-db60627cf716,43e65a80-b1fd-5e34-bc03-3cbba1e39dda,9698e9f8-1ec6-5c75-b810-f165c4c51cec,Coastal Lowlands,-2.932314,39.208725,-2.927986,39.214704,0.8193,2026-07-21T05:56:55.466764+00:00,2026-07-21T07:01:55.466764+00:00,3900.0,5e5b3b3bcedde33e,D,0,clean
36cfb6c2-fb4b-52e1-8296-a9e5ca1c0483,759f81af-9cdf-59b3-928e-dc2445e8ac3e,8c46b8e9-c48f-51ed-989b-0c09871f3ccc,Eastern Semi-Arid,-0.276848,38.784818,-0.277768,38.781243,0.4097,2026-07-23T16:56:55.466764+00:00,2026-07-23T17:09:55.466764+00:00,780.0,7ea7fa33ad4d295f,B,1,duplicate_image_hash
89500bf7-d847-56f1-b518-90c30568d157,90edd55f-b407-5c24-af21-39cead568bd0,43566b71-1403-5d14-8a0b-b04fee8e8df9,Rift Valley,-0.122181,36.248181,-1.622181,38.248181,277.5,2026-07-27T13:56:55.466764+00:00,2026-07-27T15:45:55.466764+00:00,6540.0,bf26b9e96a6c723c,C,1,gps_geofence_breach
05f1de2b-ee8f-542f-a24f-59a30c1fa9c8,a7db4357-c855-5633-81e4-ed7247635075,a7e16839-9d12-5ada-9831-98d59a4359b1,Western Kenya,-0.424545,34.967248,-0.428121,34.962224,0.6845,2026-08-10T04:56:55.466764+00:00,2026-08-10T05:33:55.466764+00:00,2220.0,666eb2385b93879a,B,0,clean
16a85887-a334-553a-ad33-2f9341060f37,18e0ff07-e127-5962-b3a5-1b25380e53b7,b6e5f0f0-93c4-570c-b065-745faebeb97d,Western Kenya,0.424068,35.133234,0.419001,35.134485,0.5793,2026-08-05T16:56:55.466764+00:00,2026-08-05T17:18:55.466764+00:00,1320.0,42e12c006642839e,C,0,clean
1f9277e6-400b-566f-a4e2-a55dcaff350c,80e3ae1d-5a4a-5b71-98f7-42ecdafc2252,1d149bd0-7ebc-5db4-bfd4-98230b2586f3,Eastern Semi-Arid,-1.503405,38.396086,-1.503616,38.393869,0.2471,2026-07-16T13:56:55.466764+00:00,2026-07-16T15:05:55.466764+00:00,4140.0,9acdec34ba15b3e4,B,0,clean
c16d2791-01f0-57cc-8227-2fdd9e7f603e,55fa19bf-23b5-5eec-ba7a-4e70d67cbda7,6d4e672f-6c9c-5b08-976c-241670b24c3a,Coastal Lowlands,-2.291941,40.120824,-2.291348,40.123203,0.2722,2026-08-02T10:56:55.466764+00:00,2026-08-02T12:17:55.466764+00:00,4860.0,28e5fe41ec4edc19,B,0,clean
95bb3581-0aeb-5b8a-b33e-6178443bcf24,67ad044c-f795-54a2-8aae-db10224019f8,47a32f35-3408-5e83-adac-f15774ffb695,Western Kenya,1.185612,34.7651,1.186501,34.762566,0.298,2026-08-07T02:56:55.466764+00:00,2026-08-07T04:40:55.466764+00:00,6240.0,b26889b1e9611ec0,B,0,clean
3287c378-7c62-5c05-b8f2-895469948eca,94c3201c-a826-5ab2-a959-75d010c40c38,90288ab7-2d16-5925-9606-9f773d08e7d1,Central Highlands,-0.485098,36.870803,-0.482885,36.865022,0.6871,2026-08-17T00:56:55.466764+00:00,2026-08-17T01:08:55.466764+00:00,720.0,4a0f5facaa80b696,B,0,clean
c7e3be38-8c73-589e-bb27-9ad7ecf1dcd5,b5c4959b-7fce-5bc1-b516-9a2c49898e1a,36ec2546-2ee7-5781-afba-572ac88d8d5f,Coastal Lowlands,-2.321639,38.832543,-2.320173,38.834505,0.2719,2026-08-04T10:56:55.466764+00:00,2026-08-04T12:34:55.466764+00:00,5880.0,850c91fd04b02abe,A,0,clean
432aca3c-3025-5696-aa38-0435cf6d0697,78d0a400-abad-548f-b558-e88a36b460b9,05ac455f-0293-5036-abf9-62cd4d8cb163,Coastal Lowlands,-4.07607,40.447348,-4.076481,40.446259,0.1291,2026-06-23T19:56:55.466764+00:00,2026-06-23T20:57:55.466764+00:00,3660.0,db18531197ed9370,B,0,clean
5e412dde-70e2-5263-bb12-e5b1979b07de,b0f3b7c3-a542-5364-8955-4935ed4db19e,00522069-f004-589a-af25-e8612a19b06d,Coastal Lowlands,-3.486628,38.809195,-3.491117,38.809723,0.5016,2026-08-10T19:56:55.466764+00:00,2026-08-10T21:28:55.466764+00:00,5520.0,2f27ae3eb5b05351,B,0,clean
6bce2806-542a-5e67-9abf-c845453efd71,6c85478b-9e07-5fd4-be87-10f043140a94,98d45d9d-ab60-575d-9750-5622dd82dcb5,Western Kenya,0.414391,34.244562,0.419032,34.243891,0.5205,2026-08-11T17:56:55.466764+00:00,2026-08-11T18:13:55.466764+00:00,1020.0,ac6b3e63d0da7edc,A,0,clean
1eb29fb6-7dda-57be-aca1-64475af0335b,3e1ed9be-6bf5-56c3-9742-c60c1ed23345,315220a1-59ef-5743-b92d-5615811dcab3,Rift Valley,-0.910054,35.73741,-0.911246,35.738678,0.1932,2026-08-02T20:56:55.466764+00:00,2026-08-02T22:23:55.466764+00:00,5220.0,880378f752efc4ca,D,0,clean
d3e5d08b-4572-5909-b571-69f47d515a84,d071ecae-881e-5368-bc1b-9578efd05fdb,4aa4c9bc-988e-5c75-9b10-32a728daa351,Coastal Lowlands,-2.742263,40.380773,-2.744687,40.381975,0.3004,2026-07-22T19:56:55.466764+00:00,2026-07-22T21:20:55.466764+00:00,5040.0,51e838f125955e3c,A,0,clean
3d14f092-dc1d-5781-9ca2-22263a937d56,3dbd3225-a5ec-5c7f-a44b-fcee4091c9f3,db37a900-52db-5ada-870d-b2f0944e663e,Coastal Lowlands,-4.397893,40.400992,-4.398286,40.407507,0.7246,2026-07-12T16:56:55.466764+00:00,2026-07-12T17:18:55.466764+00:00,1320.0,f74eaaac829097ab,B,0,clean
09cc6dc2-b124-57b1-a6e8-36ea334ba5c4,43953799-ad7e-5560-8818-d579f497465c,4bbe86c5-1c76-5aeb-bb5b-4d6fb3395e7b,Coastal Lowlands,-3.456977,39.59044,-3.457425,39.590435,0.0497,2026-08-08T11:56:55.466764+00:00,2026-08-08T12:57:55.466764+00:00,3660.0,cd305c542e7c8cd6,A,0,clean
1a6c5556-e938-55f3-9a18-2bfae0930f1b,90e84781-6a4c-5a42-a9a2-6594cc561cae,5fbb762b-94a0-5a3e-b1f3-b208407f8230,Rift Valley,1.05991,35.674878,1.059591,35.675983,0.1277,2026-07-26T03:56:55.466764+00:00,2026-07-26T04:56:55.466764+00:00,3600.0,2dafcbed35d87c65,A,0,clean
f69495af-d56c-5dfa-be7a-b65b603cbfe4,ba323f80-befe-5ca6-84c9-e71368025f1d,f4b92775-3729-595d-9099-dd029f35dc09,Eastern Semi-Arid,-2.382426,38.684273,-0.882426,36.684273,277.5,2026-07-27T07:56:55.466764+00:00,2026-07-27T08:22:55.466764+00:00,1560.0,11be2834d3cdee18,B,1,gps_geofence_breach
bda7b323-a8ce-5029-a2eb-becc8ec3cf57,d7110e26-6f3f-5e24-8e10-52e9c508f072,e6040cee-1500-5c43-8636-f3a5447d3526,Rift Valley,-0.302089,35.740242,-0.297527,35.73674,0.6383,2026-07-17T01:56:55.466764+00:00,2026-07-17T03:50:55.466764+00:00,6840.0,1ca8e033dbf63202,B,0,clean
0a651028-5ef7-5793-9c6e-48fecccaec0f,c6aa4687-94f5-52f2-8dda-300ddd65398b,a70f18ee-9f00-5786-a47e-3561c0ef5a37,Eastern Semi-Arid,-0.942937,38.269804,-0.940924,38.271879,0.3208,2026-07-11T12:56:55.466764+00:00,2026-07-11T14:05:55.466764+00:00,4140.0,15052fc65a40e5bc,A,0,clean
8bb40582-1690-5a8c-aa26-272aaac5e512,22e3c3d7-588a-5676-a132-26c941326f96,71631cd4-b26d-5904-91f6-dd98321976ae,Eastern Semi-Arid,-1.530798,37.893374,-1.530786,37.889851,0.391,2026-08-08T18:56:55.466764+00:00,2026-08-08T19:02:55.466764+00:00,360.0,918fc40b0c70fc0c,C,0,clean
0baec729-8cd4-58e8-bba8-07a513848b3b,4fef9073-d12a-507b-a24f-d21d7a2ffec0,8597c8de-fe48-57e9-88ec-da5b2c09e50d,Coastal Lowlands,-4.169988,38.603933,-4.172109,38.603322,0.245,2026-08-08T04:56:55.466764+00:00,2026-08-08T06:46:55.466764+00:00,6600.0,d48da8ec3cb60387,D,0,clean
92abfb24-32bd-5d29-8f83-2f8e2d5f33d3,ca5698d1-aab1-5699-99d3-5725233c4463,16645bcb-96d6-5788-bac8-118a5ceabf11,Eastern Semi-Arid,-0.992485,38.437299,-0.985855,38.435993,0.7501,2026-07-12T06:56:55.466764+00:00,2026-07-12T07:15:55.466764+00:00,1140.0,eaa5c2ea1d780133,B,0,clean
61cebd39-87fd-5712-a0e2-817050f1c643,47d7233a-154d-5ae8-80e2-1d24d12812c0,e6eee381-e205-5d61-b3fc-3f44af871393,Western Kenya,-0.090318,34.958912,-1.590318,36.958912,277.5,2026-08-16T03:56:55.466764+00:00,2026-08-16T04:21:55.466764+00:00,1500.0,071124317e974b96,C,1,gps_geofence_breach
0e34fa94-69e9-54d9-887d-e0bfeb11c68d,b02f8ec0-abe4-562c-92df-2c55b03d56f2,e3af7cc8-0808-569c-9809-217e4223d89b,Western Kenya,0.945586,34.488074,0.948548,34.490868,0.452,2026-07-30T23:56:55.466764+00:00,2026-07-31T01:35:55.466764+00:00,5940.0,40c5cd73043794f8,INVALID,1,invalid_classification_tier
0ca63915-6e4f-58b8-a0c3-1a53425cf108,c9195083-86ea-53ef-903e-db55ca65d18a,b7c2971c-ae40-5903-ac07-03ff31a09ca4,Central Highlands,-0.595086,37.142306,-0.594346,37.144307,0.2368,2026-07-03T02:56:55.466764+00:00,2026-07-03T03:52:55.466764+00:00,3360.0,93a9d21580ab3852,D,0,clean
058a27c2-14be-56f4-a1c7-9233f1d6dc7f,6f833cc4-bd93-5c08-aa0f-597c90b940dd,3fe7a0e2-75cf-5496-9553-11e08fbb01cd,Central Highlands,-0.013171,37.665716,-0.012351,37.669152,0.392,2026-08-01T08:56:55.466764+00:00,2026-08-01T09:20:55.466764+00:00,1440.0,9aa8d17f26d62ce6,B,0,clean
07ebd691-4140-5560-8fe9-2997e9a54877,fffe4e81-2cb1-5484-b2c2-a77db62ca48d,daaa53b1-ddfa-5ebf-b788-91853e446457,Central Highlands,0.205886,37.227086,0.203381,37.225507,0.3287,2026-08-11T06:56:55.466764+00:00,2026-08-11T08:32:55.466764+00:00,5760.0,06fddfe9a26f8183,B,0,clean
648bd30c-ca2a-5681-8d40-41c07a6673a3,e3421e7b-67a6-53da-835f-49927e56fe14,e91861a9-02ef-54e2-852f-07746ab5f6f1,Western Kenya,-0.302272,34.278909,-0.300472,34.276917,0.2981,2026-08-16T01:56:55.466764+00:00,2026-08-16T02:46:55.466764+00:00,3000.0,a721b7ae3f128188,A,0,clean
b5856ce0-9054-5810-af9b-0e17706556f1,8e00d057-a768-5fb7-b57c-786e72f32fea,48e6ebdd-121a-562b-b078-d65316b18849,Rift Valley,0.405554,36.429173,0.405501,36.427753,0.1577,2026-07-26T04:56:55.466764+00:00,2026-07-26T05:46:55.466764+00:00,3000.0,0cb1fa3778a17872,D,0,clean
28e51acb-71df-5981-b141-bc847c385b32,91a5515c-3e4a-58c5-97e7-da3a47183431,2d80bec9-6f45-531c-96f4-e5f8789d9d88,Central Highlands,-0.76227,37.098408,-0.763298,37.098958,0.1294,2026-08-15T05:56:55.466764+00:00,2026-08-15T06:32:55.466764+00:00,2160.0,81f8686259430136,B,0,clean
d48ef24a-453d-5063-b8c4-c63ae129c3d8,c396e498-7ec1-5d84-b087-0fa2cc426cfe,8b9634b2-6035-515f-b470-71c3e56db02b,Eastern Semi-Arid,-0.842522,37.205635,-0.849179,37.20216,0.8336,2026-07-06T03:56:55.466764+00:00,2026-07-06T05:17:55.466764+00:00,4860.0,0122f36dd87e64b1,A,0,clean
887802b3-30fb-58df-bfd3-f286dfecb114,b6ca571c-930b-55ce-8fb1-e85a0df29e5b,ae907f24-f776-5eb4-8129-c974983718b4,Central Highlands,-0.347211,37.437079,-0.347702,37.435043,0.2325,2026-08-15T14:56:55.466764+00:00,2026-08-15T16:38:55.466764+00:00,6120.0,f3cee6892d3557f0,A,0,clean
09665ab6-95c8-57fe-ba85-b558586d4907,a83b4e8d-87a8-50a5-9094-40212b9a43ec,14dd0915-d367-5c4a-9ff0-d8009d00ce80,Rift Valley,-1.088538,35.139235,-1.083419,35.143418,0.7338,2026-07-16T23:56:55.466764+00:00,2026-07-17T01:23:55.466764+00:00,5220.0,ae99ae27ddf0714b,D,0,clean
f0d6affb-3e25-5c88-b348-89cb977ec322,bbb2ec3c-6e69-5c42-831b-fb2ae1655ff7,30a07758-24e4-5569-a800-6db8f20db113,Western Kenya,-0.431892,34.260877,-0.4321,34.260413,0.0565,2026-07-18T05:56:55.466764+00:00,2026-07-18T06:16:55.466764+00:00,1200.0,99044004ee921751,C,0,clean
855635cf-ea4e-5a0d-9b97-7f4a49a6a213,b998b99d-2b8c-5b98-a4a7-64271b8b90f1,b4746351-d91a-5abe-a2cc-71d918151a99,Western Kenya,-0.239538,34.842664,-0.238702,34.846122,0.3949,2026-08-03T15:56:55.466764+00:00,2026-08-03T16:21:55.466764+00:00,1500.0,b9b743e01f4bc767,A,0,clean
aacba5b6-b39a-5ac5-b7b1-c509b31c0259,4afd9a8f-bc0f-578f-8fe3-9580d449ab1e,ea077e24-32a9-5dbf-809c-def3771e4850,Central Highlands,-0.716814,37.51595,-0.715458,37.518208,0.2923,2026-07-13T13:56:55.466764+00:00,2026-07-13T15:44:55.466764+00:00,6480.0,5da7cb4f6608e85f,B,0,clean
