farm_id,assessment_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,section_1_score,section_1_points,cap_P1.1_score,cap_P1.1_yes_count,cap_P1.1_level,cap_P1.1_status,cap_P1.2_score,cap_P1.2_yes_count,cap_P1.2_level,cap_P1.2_status,cap_P1.3_score,cap_P1.3_yes_count,cap_P1.3_level,cap_P1.3_status,cap_P1.4_score,cap_P1.4_yes_count,cap_P1.4_level,cap_P1.4_status,cap_P1.5_score,cap_P1.5_yes_count,cap_P1.5_level,cap_P1.5_status,section_1_strongest_cap,section_1_gap_cap,section_2_score,section_2_points,cap_P2.1_score,cap_P2.1_yes_count,cap_P2.1_level,cap_P2.1_status,cap_P2.2_score,cap_P2.2_yes_count,cap_P2.2_level,cap_P2.2_status,cap_P2.3_score,cap_P2.3_yes_count,cap_P2.3_level,cap_P2.3_status,cap_P2.4_score,cap_P2.4_yes_count,cap_P2.4_level,cap_P2.4_status,cap_P2.5_score,cap_P2.5_yes_count,cap_P2.5_level,cap_P2.5_status,section_2_strongest_cap,section_2_gap_cap,section_3_score,section_3_points,cap_P3.1_score,cap_P3.1_yes_count,cap_P3.1_level,cap_P3.1_status,cap_P3.2_score,cap_P3.2_yes_count,cap_P3.2_level,cap_P3.2_status,cap_P3.3_score,cap_P3.3_yes_count,cap_P3.3_level,cap_P3.3_status,cap_P3.4_score,cap_P3.4_yes_count,cap_P3.4_level,cap_P3.4_status,cap_P3.5_score,cap_P3.5_yes_count,cap_P3.5_level,cap_P3.5_status,section_3_strongest_cap,section_3_gap_cap,section_4_score,section_4_points,cap_P4.1_score,cap_P4.1_yes_count,cap_P4.1_level,cap_P4.1_status,cap_P4.2_score,cap_P4.2_yes_count,cap_P4.2_level,cap_P4.2_status,cap_P4.3_score,cap_P4.3_yes_count,cap_P4.3_level,cap_P4.3_status,cap_P4.4_score,cap_P4.4_yes_count,cap_P4.4_level,cap_P4.4_status,cap_P4.5_score,cap_P4.5_yes_count,cap_P4.5_level,cap_P4.5_status,section_4_strongest_cap,section_4_gap_cap,section_5_score,section_5_points,cap_P5.1_score,cap_P5.1_yes_count,cap_P5.1_level,cap_P5.1_status,cap_P5.2_score,cap_P5.2_yes_count,cap_P5.2_level,cap_P5.2_status,cap_P5.3_score,cap_P5.3_yes_count,cap_P5.3_level,cap_P5.3_status,cap_P5.4_score,cap_P5.4_yes_count,cap_P5.4_level,cap_P5.4_status,cap_P5.5_score,cap_P5.5_yes_count,cap_P5.5_level,cap_P5.5_status,section_5_strongest_cap,section_5_gap_cap,section_6_score,section_6_points,cap_P6.1_score,cap_P6.1_yes_count,cap_P6.1_level,cap_P6.1_status,cap_P6.2_score,cap_P6.2_yes_count,cap_P6.2_level,cap_P6.2_status,cap_P6.3_score,cap_P6.3_yes_count,cap_P6.3_level,cap_P6.3_status,cap_P6.4_score,cap_P6.4_yes_count,cap_P6.4_level,cap_P6.4_status,cap_P6.5_score,cap_P6.5_yes_count,cap_P6.5_level,cap_P6.5_status,section_6_strongest_cap,section_6_gap_cap,section_7_score,section_7_points,cap_P7.1_score,cap_P7.1_yes_count,cap_P7.1_level,cap_P7.1_status,cap_P7.2_score,cap_P7.2_yes_count,cap_P7.2_level,cap_P7.2_status,cap_P7.3_score,cap_P7.3_yes_count,cap_P7.3_level,cap_P7.3_status,cap_P7.4_score,cap_P7.4_yes_count,cap_P7.4_level,cap_P7.4_status,cap_P7.5_score,cap_P7.5_yes_count,cap_P7.5_level,cap_P7.5_status,section_7_strongest_cap,section_7_gap_cap,section_8_score,section_8_points,cap_P8.1_score,cap_P8.1_yes_count,cap_P8.1_level,cap_P8.1_status,cap_P8.2_score,cap_P8.2_yes_count,cap_P8.2_level,cap_P8.2_status,cap_P8.3_score,cap_P8.3_yes_count,cap_P8.3_level,cap_P8.3_status,cap_P8.4_score,cap_P8.4_yes_count,cap_P8.4_level,cap_P8.4_status,cap_P8.5_score,cap_P8.5_yes_count,cap_P8.5_level,cap_P8.5_status,section_8_strongest_cap,section_8_gap_cap
7c1cc152-c34c-5fb2-8c09-af87073573ff,6bb534b2-406f-5440-bb8e-58bb6cfabbc9,Machakos Cowpeas Farm #0512,Eastern Semi-Arid,Machakos,Cowpeas,9.79,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,1.68,0.4,2,2,basic,0.8,4,4,established,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,P1.2,P1.5,0.44,1.32,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,P2.5,P2.4,0.6,1.8,0.6,3,3,developing,0.8,4,4,established,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,P3.2,P3.5,0.72,2.16,0.4,2,2,basic,0.8,4,4,established,0.6,3,3,developing,1.0,5,5,advanced,0.8,4,4,established,P4.4,P4.1,0.48,1.44,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,P5.1,P5.4,0.6,1.8,0.6,3,3,developing,0.6,3,3,developing,0.6,3,3,developing,0.8,4,4,established,0.4,2,2,basic,P6.4,P6.5,0.36,1.08,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,P7.2,P7.3,0.28,0.84,0.4,2,2,basic,0.2,1,1,emerging,0.8,4,4,established,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.3,P8.5
a591a307-0e2e-53f4-b02e-4fa77aa1f17c,7195841d-cd05-5489-9c4d-590364bcd050,Bungoma Cassava Farm #0513,Western Kenya,Bungoma,Cassava,2.58,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P1.2,P1.4,0.16,0.48,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P2.2,P2.3,0.28,0.84,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P3.1,P3.2,0.68,2.04,0.6,3,3,developing,0.6,3,3,developing,1.0,5,5,advanced,0.6,3,3,developing,0.6,3,3,developing,P4.3,P4.5,0.24,0.72,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.0,0,0,non_existent,P5.1,P5.5,0.24,0.72,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,P6.5,P6.1,0.08,0.24,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,P7.1,P7.4,0.16,0.48,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,P8.3,P8.5
9f13d8a7-ae0d-5b57-92a6-81155c6459b6,534836b5-b1f2-5c73-9dfc-a5d8b67b7312,Uasin Gishu Maize Farm #0514,Rift Valley,Uasin Gishu,Maize,2.16,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P1.2,P1.5,0.32,0.96,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,0.6,3,3,developing,P2.5,P2.2,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P3.4,P3.3,0.56,1.68,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.4,2,2,basic,0.8,4,4,established,P4.2,P4.4,0.08,0.24,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P5.1,P5.5,0.4,1.2,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,P6.1,P6.5,0.2,0.6,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P7.2,P7.4,0.12,0.36,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P8.1,P8.5
768d1856-b173-5bf6-9ba6-e521e49b6886,946de161-97bb-53d3-b416-266f97625fb9,Kitui Pigeon Peas Farm #0515,Eastern Semi-Arid,Kitui,Pigeon Peas,2.95,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.24,0.72,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P1.1,P1.4,0.2,0.6,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,P2.1,P2.4,0.2,0.6,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.4,2,2,basic,P3.4,P3.3,0.56,1.68,0.4,2,2,basic,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,0.4,2,2,basic,P4.3,P4.5,0.28,0.84,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,P5.2,P5.4,0.28,0.84,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P6.3,P6.4,0.24,0.72,0.2,1,1,emerging,0.0,0,0,non_existent,0.6,3,3,developing,0.0,0,0,non_existent,0.4,2,2,basic,P7.3,P7.4,0.12,0.36,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.1,P8.5
a35d712c-a69d-5f1b-9c5f-062c79852263,2621b2a6-0782-5c69-b795-f4c4245dca9b,Tharaka Nithi Sorghum Farm #0516,Eastern Semi-Arid,Tharaka Nithi,Sorghum,4.36,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.6,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P1.5,P1.1,0.24,0.72,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,P2.3,P2.1,0.2,0.6,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,P3.3,P3.4,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P4.3,P4.4,0.08,0.24,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P5.1,P5.5,0.24,0.72,0.0,0,0,non_existent,0.4,2,2,basic,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,P6.2,P6.4,0.28,0.84,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,0.0,0,0,non_existent,P7.3,P7.5,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P8.2,P8.3
b6cf1fbb-fa11-517c-a1c0-83fb661648d5,924cd135-fcf6-507e-9976-58fb3a5609f6,Kericho Dairy Farm #0517,Rift Valley,Kericho,Dairy,2.63,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.12,0.36,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P1.2,P1.5,0.24,0.72,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P2.1,P2.5,0.08,0.24,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P3.1,P3.5,0.64,1.92,0.6,3,3,developing,0.8,4,4,established,1.0,5,5,advanced,0.4,2,2,basic,0.4,2,2,basic,P4.3,P4.5,0.16,0.48,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P5.1,P5.4,0.28,0.84,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P6.2,P6.5,0.2,0.6,0.4,2,2,basic,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P7.1,P7.5,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P8.2,P8.5
8ac42d0c-26a9-5c48-91b7-65eaf46e5d4e,eb4e0a33-6ed3-5c32-8292-0d6f3ca086d5,Kisumu Maize Farm #0518,Western Kenya,Kisumu,Maize,4.86,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.24,0.72,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P1.4,P1.5,0.36,1.08,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,0.6,3,3,developing,0.6,3,3,developing,P2.4,P2.3,0.64,1.92,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,P3.2,P3.4,0.64,1.92,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,0.8,4,4,established,0.4,2,2,basic,P4.2,P4.5,0.48,1.44,0.8,4,4,established,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,P5.1,P5.2,0.56,1.68,0.6,3,3,developing,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,P6.2,P6.5,0.52,1.56,0.4,2,2,basic,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,P7.3,P7.4,0.36,1.08,0.6,3,3,developing,0.0,0,0,non_existent,0.0,0,0,non_existent,0.6,3,3,developing,0.6,3,3,developing,P8.1,P8.3
ba9f6ea8-0f6b-5c8e-9179-fd616ed1421e,55146a78-b9bf-596d-92d3-be9ef7494ae2,Kitui Livestock Farm #0519,Eastern Semi-Arid,Kitui,Livestock,2.13,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.16,0.48,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,P1.5,P1.3,0.24,0.72,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,P2.1,P2.4,0.36,1.08,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,P3.4,P3.5,0.56,1.68,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P4.1,P4.4,0.12,0.36,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P5.1,P5.5,0.32,0.96,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P6.1,P6.4,0.16,0.48,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P7.5,P7.2,0.08,0.24,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P8.2,P8.5
8d5b8365-9982-5968-a207-04604ebd16a5,7552a7b6-ea9f-560a-8f0b-2672644fba58,Uasin Gishu Horticulture Farm #0520,Rift Valley,Uasin Gishu,Horticulture,5.03,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.32,0.96,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,P1.1,P1.5,0.36,1.08,0.0,0,0,non_existent,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,P2.2,P2.1,0.6,1.8,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,0.8,4,4,established,P3.2,P3.3,0.68,2.04,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,P4.2,P4.5,0.4,1.2,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,P5.1,P5.5,0.56,1.68,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P6.1,P6.3,0.6,1.8,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.8,4,4,established,P7.5,P7.3,0.2,0.6,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P8.5,P8.1
de6bc714-0b75-5328-ac26-4fd4bc70db15,94930354-4a04-56fc-9b1a-9bd4f7d5db9b,Bungoma Maize Farm #0521,Western Kenya,Bungoma,Maize,14.01,Commercial Market Leader,2,19.56,4,Investment Ready Farm,0.96,2.88,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,P1.1,P1.3,0.8,2.4,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,P2.1,P2.5,0.96,2.88,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,P3.1,P3.5,0.64,1.92,0.4,2,2,basic,0.8,4,4,established,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,P4.2,P4.1,0.84,2.52,1.0,5,5,advanced,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,P5.1,P5.2,0.72,2.16,0.8,4,4,established,0.6,3,3,developing,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,P6.1,P6.3,0.92,2.76,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,P7.1,P7.5,0.68,2.04,1.0,5,5,advanced,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,0.4,2,2,basic,P8.1,P8.5
8513f354-9bee-5803-a056-4748bc6362b2,05e2fb48-974d-5248-914b-1ceeaec8e517,Makueni Cowpeas Farm #0522,Eastern Semi-Arid,Makueni,Cowpeas,1.93,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.28,0.84,0.2,1,1,emerging,0.6,3,3,developing,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P1.2,P1.3,0.16,0.48,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P2.1,P2.3,0.36,1.08,0.4,2,2,basic,0.2,1,1,emerging,0.8,4,4,established,0.0,0,0,non_existent,0.4,2,2,basic,P3.3,P3.4,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P4.4,P4.3,0.16,0.48,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P5.4,P5.3,0.28,0.84,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,P6.4,P6.1,0.04,0.12,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P7.2,P7.5,0.04,0.12,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.3,P8.5
c332763f-beed-56bc-a74b-14f52e05ced9,9bda99ea-ac8e-57ba-9dc9-a2985c8e1f06,Makueni Pigeon Peas Farm #0523,Eastern Semi-Arid,Makueni,Pigeon Peas,1.22,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P1.2,P1.5,0.16,0.48,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,P2.4,P2.5,0.12,0.36,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P3.3,P3.2,0.6,1.8,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,1.0,5,5,advanced,0.6,3,3,developing,P4.4,P4.3,0.2,0.6,0.2,1,1,emerging,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,P5.2,P5.5,0.32,0.96,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,P6.2,P6.3,0.24,0.72,0.6,3,3,developing,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P7.1,P7.4,0.08,0.24,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.1,P8.5
27e64be3-68ae-5642-9dfe-245274e48a92,913cacdf-4c8d-5277-b796-ebad4d4f81f5,Taita Taveta Fish Farming Farm #0524,Coastal Lowlands,Taita Taveta,Fish Farming,4.17,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.64,1.92,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,0.2,1,1,emerging,0.8,4,4,established,P1.1,P1.4,0.36,1.08,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,0.0,0,0,non_existent,P2.2,P2.5,0.6,1.8,0.6,3,3,developing,0.2,1,1,emerging,1.0,5,5,advanced,0.8,4,4,established,0.4,2,2,basic,P3.3,P3.2,0.72,2.16,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,0.6,3,3,developing,P4.1,P4.5,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.8,4,4,established,0.6,3,3,developing,P5.4,P5.3,0.56,1.68,0.8,4,4,established,0.4,2,2,basic,0.8,4,4,established,0.6,3,3,developing,0.2,1,1,emerging,P6.1,P6.5,0.44,1.32,0.6,3,3,developing,0.6,3,3,developing,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,P7.1,P7.5,0.32,0.96,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P8.1,P8.4
ed3d957f-aa87-5062-a96a-be53fc6f6d9e,c9abbd63-8895-50e2-a10a-fcc7be2c0e18,Bungoma Poultry Farm #0525,Western Kenya,Bungoma,Poultry,3.3,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.36,1.08,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.2,1,1,emerging,0.2,1,1,emerging,P1.2,P1.5,0.2,0.6,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P2.1,P2.4,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P3.1,P3.5,0.52,1.56,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,0.8,4,4,established,P4.5,P4.2,0.16,0.48,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,P5.3,P5.5,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P6.3,P6.4,0.16,0.48,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P7.1,P7.2,0.12,0.36,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,P8.5,P8.4
c837f387-80da-5c44-bdc4-c78c0a3b820a,d1225d53-4cef-54df-a2ce-b78836438a49,Bungoma Horticulture Farm #0526,Western Kenya,Bungoma,Horticulture,1.94,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,P1.3,P1.5,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,P2.5,P2.4,0.2,0.6,0.6,3,3,developing,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,P3.1,P3.5,0.48,1.44,0.8,4,4,established,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,P4.1,P4.5,0.2,0.6,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,P5.1,P5.4,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,P6.5,P6.4,0.28,0.84,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.0,0,0,non_existent,P7.1,P7.5,0.12,0.36,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P8.1,P8.4
beb47044-3352-5a88-98ff-6bd606caa7a8,50657020-0330-5034-aa9e-ea9b5a1a61eb,Kirinyaga Coffee Farm #0527,Central Highlands,Kirinyaga,Coffee,31.81,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.96,2.88,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,P1.2,P1.1,0.76,2.28,0.8,4,4,established,0.4,2,2,basic,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,P2.5,P2.2,0.96,2.88,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,P3.1,P3.2,0.76,2.28,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,P4.1,P4.5,0.84,2.52,0.6,3,3,developing,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,P5.2,P5.1,0.88,2.64,0.8,4,4,established,1.0,5,5,advanced,0.6,3,3,developing,1.0,5,5,advanced,1.0,5,5,advanced,P6.2,P6.3,0.92,2.76,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,0.8,4,4,established,P7.1,P7.5,0.76,2.28,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,1.0,5,5,advanced,P8.5,P8.4
